#separator:tab
#html:true
"Required Inspections
<ul>
<li>A - <span class=""cloze"" data-cloze=""Annual"" data-ordinal=""1"">[...]</span></li>
<li>1 - <span class=""cloze-inactive"" data-ordinal=""2"">100 hour</span></li>
<li>T - <span class=""cloze-inactive"" data-ordinal=""3"">Transponder</span></li>
<li>A - <span class=""cloze-inactive"" data-ordinal=""4"">Altimeter</span></li>
<li>P - <span class=""cloze-inactive"" data-ordinal=""5"">Pitot-static</span></li>
<li>E - <span class=""cloze-inactive"" data-ordinal=""6"">ELT</span></li><li><span class=""cloze-inactive"" data-ordinal=""7"">50-hour oil change</span></li><li><span class=""cloze-inactive"" data-ordinal=""8"">Preflight</span></li>
</ul>"	"Required Inspections
<ul>
<li>A - <span class=""cloze"" data-ordinal=""1"">Annual</span></li>
<li>1 - <span class=""cloze-inactive"" data-ordinal=""2"">100 hour</span></li>
<li>T - <span class=""cloze-inactive"" data-ordinal=""3"">Transponder</span></li>
<li>A - <span class=""cloze-inactive"" data-ordinal=""4"">Altimeter</span></li>
<li>P - <span class=""cloze-inactive"" data-ordinal=""5"">Pitot-static</span></li>
<li>E - <span class=""cloze-inactive"" data-ordinal=""6"">ELT</span></li><li><span class=""cloze-inactive"" data-ordinal=""7"">50-hour oil change</span></li><li><span class=""cloze-inactive"" data-ordinal=""8"">Preflight</span></li>
</ul><br>
"
"Instrument Currency<div><br /></div><div>Logged in the past&nbsp;<span class=""cloze-inactive"" data-ordinal=""1"">6 calendar months</span> (6HITS):</div><div><br /></div><div>6 - <span class=""cloze-inactive"" data-ordinal=""2"">6 instrument approaches</span></div><div>H -&nbsp;<span class=""cloze"" data-cloze=""Holding&#x20;procedures&#x20;and&#x20;tasks"" data-ordinal=""3"">[...]</span></div><div>I -&nbsp;<span class=""cloze-inactive"" data-ordinal=""4"">Intercept</span> and ...</div><div>T -&nbsp;<span class=""cloze-inactive"" data-ordinal=""5"">Track courses</span> through use of ...</div><div>S -&nbsp;<span class=""cloze-inactive"" data-ordinal=""6"">electronic navigation Systems</span></div>"	"Instrument Currency<div><br /></div><div>Logged in the past&nbsp;<span class=""cloze-inactive"" data-ordinal=""1"">6 calendar months</span> (6HITS):</div><div><br /></div><div>6 - <span class=""cloze-inactive"" data-ordinal=""2"">6 instrument approaches</span></div><div>H -&nbsp;<span class=""cloze"" data-ordinal=""3"">Holding procedures and tasks</span></div><div>I -&nbsp;<span class=""cloze-inactive"" data-ordinal=""4"">Intercept</span> and ...</div><div>T -&nbsp;<span class=""cloze-inactive"" data-ordinal=""5"">Track courses</span> through use of ...</div><div>S -&nbsp;<span class=""cloze-inactive"" data-ordinal=""6"">electronic navigation Systems</span></div><br>
"
"Instrument Currency<div><br /></div><div>Logged in the past&nbsp;<span class=""cloze-inactive"" data-ordinal=""1"">6 calendar months</span> (6HITS):</div><div><br /></div><div>6 - <span class=""cloze-inactive"" data-ordinal=""2"">6 instrument approaches</span></div><div>H -&nbsp;<span class=""cloze-inactive"" data-ordinal=""3"">Holding procedures and tasks</span></div><div>I -&nbsp;<span class=""cloze"" data-cloze=""Intercept"" data-ordinal=""4"">[...]</span> and ...</div><div>T -&nbsp;<span class=""cloze-inactive"" data-ordinal=""5"">Track courses</span> through use of ...</div><div>S -&nbsp;<span class=""cloze-inactive"" data-ordinal=""6"">electronic navigation Systems</span></div>"	"Instrument Currency<div><br /></div><div>Logged in the past&nbsp;<span class=""cloze-inactive"" data-ordinal=""1"">6 calendar months</span> (6HITS):</div><div><br /></div><div>6 - <span class=""cloze-inactive"" data-ordinal=""2"">6 instrument approaches</span></div><div>H -&nbsp;<span class=""cloze-inactive"" data-ordinal=""3"">Holding procedures and tasks</span></div><div>I -&nbsp;<span class=""cloze"" data-ordinal=""4"">Intercept</span> and ...</div><div>T -&nbsp;<span class=""cloze-inactive"" data-ordinal=""5"">Track courses</span> through use of ...</div><div>S -&nbsp;<span class=""cloze-inactive"" data-ordinal=""6"">electronic navigation Systems</span></div><br>
"
"Instrument Currency<div><br /></div><div>Logged in the past&nbsp;<span class=""cloze-inactive"" data-ordinal=""1"">6 calendar months</span> (6HITS):</div><div><br /></div><div>6 - <span class=""cloze-inactive"" data-ordinal=""2"">6 instrument approaches</span></div><div>H -&nbsp;<span class=""cloze-inactive"" data-ordinal=""3"">Holding procedures and tasks</span></div><div>I -&nbsp;<span class=""cloze-inactive"" data-ordinal=""4"">Intercept</span> and ...</div><div>T -&nbsp;<span class=""cloze"" data-cloze=""Track&#x20;courses"" data-ordinal=""5"">[...]</span> through use of ...</div><div>S -&nbsp;<span class=""cloze-inactive"" data-ordinal=""6"">electronic navigation Systems</span></div>"	"Instrument Currency<div><br /></div><div>Logged in the past&nbsp;<span class=""cloze-inactive"" data-ordinal=""1"">6 calendar months</span> (6HITS):</div><div><br /></div><div>6 - <span class=""cloze-inactive"" data-ordinal=""2"">6 instrument approaches</span></div><div>H -&nbsp;<span class=""cloze-inactive"" data-ordinal=""3"">Holding procedures and tasks</span></div><div>I -&nbsp;<span class=""cloze-inactive"" data-ordinal=""4"">Intercept</span> and ...</div><div>T -&nbsp;<span class=""cloze"" data-ordinal=""5"">Track courses</span> through use of ...</div><div>S -&nbsp;<span class=""cloze-inactive"" data-ordinal=""6"">electronic navigation Systems</span></div><br>
"
"Instrument Currency<div><br /></div><div>Logged in the past&nbsp;<span class=""cloze-inactive"" data-ordinal=""1"">6 calendar months</span> (6HITS):</div><div><br /></div><div>6 - <span class=""cloze-inactive"" data-ordinal=""2"">6 instrument approaches</span></div><div>H -&nbsp;<span class=""cloze-inactive"" data-ordinal=""3"">Holding procedures and tasks</span></div><div>I -&nbsp;<span class=""cloze-inactive"" data-ordinal=""4"">Intercept</span> and ...</div><div>T -&nbsp;<span class=""cloze-inactive"" data-ordinal=""5"">Track courses</span> through use of ...</div><div>S -&nbsp;<span class=""cloze"" data-cloze=""electronic&#x20;navigation&#x20;Systems"" data-ordinal=""6"">[...]</span></div>"	"Instrument Currency<div><br /></div><div>Logged in the past&nbsp;<span class=""cloze-inactive"" data-ordinal=""1"">6 calendar months</span> (6HITS):</div><div><br /></div><div>6 - <span class=""cloze-inactive"" data-ordinal=""2"">6 instrument approaches</span></div><div>H -&nbsp;<span class=""cloze-inactive"" data-ordinal=""3"">Holding procedures and tasks</span></div><div>I -&nbsp;<span class=""cloze-inactive"" data-ordinal=""4"">Intercept</span> and ...</div><div>T -&nbsp;<span class=""cloze-inactive"" data-ordinal=""5"">Track courses</span> through use of ...</div><div>S -&nbsp;<span class=""cloze"" data-ordinal=""6"">electronic navigation Systems</span></div><br>
"
"If not current looking back <span class=""cloze"" data-cloze=""6&#x20;months"" data-ordinal=""1"">[...]</span>, a pilot may log the requirements (<span class=""cloze-inactive"" data-ordinal=""2"">6HITS</span>) with a <span class=""cloze-inactive"" data-ordinal=""3"">safety pilot</span>, <span class=""cloze-inactive"" data-ordinal=""4"">instructor</span>, or <span class=""cloze-inactive"" data-ordinal=""5"">pilot examiner</span>."	"If not current looking back <span class=""cloze"" data-ordinal=""1"">6 months</span>, a pilot may log the requirements (<span class=""cloze-inactive"" data-ordinal=""2"">6HITS</span>) with a <span class=""cloze-inactive"" data-ordinal=""3"">safety pilot</span>, <span class=""cloze-inactive"" data-ordinal=""4"">instructor</span>, or <span class=""cloze-inactive"" data-ordinal=""5"">pilot examiner</span>.<br>
"
"If not current looking back <span class=""cloze-inactive"" data-ordinal=""1"">6 months</span>, a pilot may log the requirements (<span class=""cloze"" data-cloze=""6HITS"" data-ordinal=""2"">[...]</span>) with a <span class=""cloze-inactive"" data-ordinal=""3"">safety pilot</span>, <span class=""cloze-inactive"" data-ordinal=""4"">instructor</span>, or <span class=""cloze-inactive"" data-ordinal=""5"">pilot examiner</span>."	"If not current looking back <span class=""cloze-inactive"" data-ordinal=""1"">6 months</span>, a pilot may log the requirements (<span class=""cloze"" data-ordinal=""2"">6HITS</span>) with a <span class=""cloze-inactive"" data-ordinal=""3"">safety pilot</span>, <span class=""cloze-inactive"" data-ordinal=""4"">instructor</span>, or <span class=""cloze-inactive"" data-ordinal=""5"">pilot examiner</span>.<br>
"
"If not current looking back <span class=""cloze-inactive"" data-ordinal=""1"">6 months</span>, a pilot may log the requirements (<span class=""cloze-inactive"" data-ordinal=""2"">6HITS</span>) with a <span class=""cloze"" data-cloze=""safety&#x20;pilot"" data-ordinal=""3"">[...]</span>, <span class=""cloze-inactive"" data-ordinal=""4"">instructor</span>, or <span class=""cloze-inactive"" data-ordinal=""5"">pilot examiner</span>."	"If not current looking back <span class=""cloze-inactive"" data-ordinal=""1"">6 months</span>, a pilot may log the requirements (<span class=""cloze-inactive"" data-ordinal=""2"">6HITS</span>) with a <span class=""cloze"" data-ordinal=""3"">safety pilot</span>, <span class=""cloze-inactive"" data-ordinal=""4"">instructor</span>, or <span class=""cloze-inactive"" data-ordinal=""5"">pilot examiner</span>.<br>
"
"If not current looking back <span class=""cloze-inactive"" data-ordinal=""1"">6 months</span>, a pilot may log the requirements (<span class=""cloze-inactive"" data-ordinal=""2"">6HITS</span>) with a <span class=""cloze-inactive"" data-ordinal=""3"">safety pilot</span>, <span class=""cloze"" data-cloze=""instructor"" data-ordinal=""4"">[...]</span>, or <span class=""cloze-inactive"" data-ordinal=""5"">pilot examiner</span>."	"If not current looking back <span class=""cloze-inactive"" data-ordinal=""1"">6 months</span>, a pilot may log the requirements (<span class=""cloze-inactive"" data-ordinal=""2"">6HITS</span>) with a <span class=""cloze-inactive"" data-ordinal=""3"">safety pilot</span>, <span class=""cloze"" data-ordinal=""4"">instructor</span>, or <span class=""cloze-inactive"" data-ordinal=""5"">pilot examiner</span>.<br>
"
"If not current looking back <span class=""cloze-inactive"" data-ordinal=""1"">6 months</span>, a pilot may log the requirements (<span class=""cloze-inactive"" data-ordinal=""2"">6HITS</span>) with a <span class=""cloze-inactive"" data-ordinal=""3"">safety pilot</span>, <span class=""cloze-inactive"" data-ordinal=""4"">instructor</span>, or <span class=""cloze"" data-cloze=""pilot&#x20;examiner"" data-ordinal=""5"">[...]</span>."	"If not current looking back <span class=""cloze-inactive"" data-ordinal=""1"">6 months</span>, a pilot may log the requirements (<span class=""cloze-inactive"" data-ordinal=""2"">6HITS</span>) with a <span class=""cloze-inactive"" data-ordinal=""3"">safety pilot</span>, <span class=""cloze-inactive"" data-ordinal=""4"">instructor</span>, or <span class=""cloze"" data-ordinal=""5"">pilot examiner</span>.<br>
"
"If not current looking back <span class=""cloze"" data-cloze=""12&#x20;calendar&#x20;months"" data-ordinal=""1"">[...]</span>, a pilot must pass an <span class=""cloze-inactive"" data-ordinal=""2"">Instrument Proficiency Check</span> administered by a <span class=""cloze-inactive"" data-ordinal=""3"">CFII</span> or <span class=""cloze-inactive"" data-ordinal=""4"">pilot examiner</span>."	"If not current looking back <span class=""cloze"" data-ordinal=""1"">12 calendar months</span>, a pilot must pass an <span class=""cloze-inactive"" data-ordinal=""2"">Instrument Proficiency Check</span> administered by a <span class=""cloze-inactive"" data-ordinal=""3"">CFII</span> or <span class=""cloze-inactive"" data-ordinal=""4"">pilot examiner</span>.<br>
"
"If not current looking back <span class=""cloze-inactive"" data-ordinal=""1"">12 calendar months</span>, a pilot must pass an <span class=""cloze"" data-cloze=""Instrument&#x20;Proficiency&#x20;Check"" data-ordinal=""2"">[...]</span> administered by a <span class=""cloze-inactive"" data-ordinal=""3"">CFII</span> or <span class=""cloze-inactive"" data-ordinal=""4"">pilot examiner</span>."	"If not current looking back <span class=""cloze-inactive"" data-ordinal=""1"">12 calendar months</span>, a pilot must pass an <span class=""cloze"" data-ordinal=""2"">Instrument Proficiency Check</span> administered by a <span class=""cloze-inactive"" data-ordinal=""3"">CFII</span> or <span class=""cloze-inactive"" data-ordinal=""4"">pilot examiner</span>.<br>
"
"If not current looking back <span class=""cloze-inactive"" data-ordinal=""1"">12 calendar months</span>, a pilot must pass an <span class=""cloze-inactive"" data-ordinal=""2"">Instrument Proficiency Check</span> administered by a <span class=""cloze"" data-cloze=""CFII"" data-ordinal=""3"">[...]</span> or <span class=""cloze-inactive"" data-ordinal=""4"">pilot examiner</span>."	"If not current looking back <span class=""cloze-inactive"" data-ordinal=""1"">12 calendar months</span>, a pilot must pass an <span class=""cloze-inactive"" data-ordinal=""2"">Instrument Proficiency Check</span> administered by a <span class=""cloze"" data-ordinal=""3"">CFII</span> or <span class=""cloze-inactive"" data-ordinal=""4"">pilot examiner</span>.<br>
"
"If not current looking back <span class=""cloze-inactive"" data-ordinal=""1"">12 calendar months</span>, a pilot must pass an <span class=""cloze-inactive"" data-ordinal=""2"">Instrument Proficiency Check</span> administered by a <span class=""cloze-inactive"" data-ordinal=""3"">CFII</span> or <span class=""cloze"" data-cloze=""pilot&#x20;examiner"" data-ordinal=""4"">[...]</span>."	"If not current looking back <span class=""cloze-inactive"" data-ordinal=""1"">12 calendar months</span>, a pilot must pass an <span class=""cloze-inactive"" data-ordinal=""2"">Instrument Proficiency Check</span> administered by a <span class=""cloze-inactive"" data-ordinal=""3"">CFII</span> or <span class=""cloze"" data-ordinal=""4"">pilot examiner</span>.<br>
"
"Carrying Passengers as PIC<div><br /></div><div>Day - <span class=""cloze"" data-cloze=""3"" data-ordinal=""1"">[...]</span> takeoffs and landings in the past <span class=""cloze-inactive"" data-ordinal=""2"">90 days</span> in the same class, category, and type</div><div><br /></div><div>Night - At periods between&nbsp;<span class=""cloze-inactive"" data-ordinal=""3"">1 hour after sunset</span> and&nbsp;<span class=""cloze-inactive"" data-ordinal=""4"">1 hour before sunrise</span>:&nbsp;<span class=""cloze-inactive"" data-ordinal=""5"">3</span> takeoffs and landings to a&nbsp;<span class=""cloze-inactive"" data-ordinal=""6"">full stop</span> in the last&nbsp;<span class=""cloze-inactive"" data-ordinal=""7"">90 days</span></div>"	"Carrying Passengers as PIC<div><br /></div><div>Day - <span class=""cloze"" data-ordinal=""1"">3</span> takeoffs and landings in the past <span class=""cloze-inactive"" data-ordinal=""2"">90 days</span> in the same class, category, and type</div><div><br /></div><div>Night - At periods between&nbsp;<span class=""cloze-inactive"" data-ordinal=""3"">1 hour after sunset</span> and&nbsp;<span class=""cloze-inactive"" data-ordinal=""4"">1 hour before sunrise</span>:&nbsp;<span class=""cloze-inactive"" data-ordinal=""5"">3</span> takeoffs and landings to a&nbsp;<span class=""cloze-inactive"" data-ordinal=""6"">full stop</span> in the last&nbsp;<span class=""cloze-inactive"" data-ordinal=""7"">90 days</span></div><br>
"
"Carrying Passengers as PIC<div><br /></div><div>Day - <span class=""cloze-inactive"" data-ordinal=""1"">3</span> takeoffs and landings in the past <span class=""cloze"" data-cloze=""90&#x20;days"" data-ordinal=""2"">[...]</span> in the same class, category, and type</div><div><br /></div><div>Night - At periods between&nbsp;<span class=""cloze-inactive"" data-ordinal=""3"">1 hour after sunset</span> and&nbsp;<span class=""cloze-inactive"" data-ordinal=""4"">1 hour before sunrise</span>:&nbsp;<span class=""cloze-inactive"" data-ordinal=""5"">3</span> takeoffs and landings to a&nbsp;<span class=""cloze-inactive"" data-ordinal=""6"">full stop</span> in the last&nbsp;<span class=""cloze-inactive"" data-ordinal=""7"">90 days</span></div>"	"Carrying Passengers as PIC<div><br /></div><div>Day - <span class=""cloze-inactive"" data-ordinal=""1"">3</span> takeoffs and landings in the past <span class=""cloze"" data-ordinal=""2"">90 days</span> in the same class, category, and type</div><div><br /></div><div>Night - At periods between&nbsp;<span class=""cloze-inactive"" data-ordinal=""3"">1 hour after sunset</span> and&nbsp;<span class=""cloze-inactive"" data-ordinal=""4"">1 hour before sunrise</span>:&nbsp;<span class=""cloze-inactive"" data-ordinal=""5"">3</span> takeoffs and landings to a&nbsp;<span class=""cloze-inactive"" data-ordinal=""6"">full stop</span> in the last&nbsp;<span class=""cloze-inactive"" data-ordinal=""7"">90 days</span></div><br>
"
"Carrying Passengers as PIC<div><br /></div><div>Day - <span class=""cloze-inactive"" data-ordinal=""1"">3</span> takeoffs and landings in the past <span class=""cloze-inactive"" data-ordinal=""2"">90 days</span> in the same class, category, and type</div><div><br /></div><div>Night - At periods between&nbsp;<span class=""cloze"" data-cloze=""1&#x20;hour&#x20;after&#x20;sunset"" data-ordinal=""3"">[...]</span> and&nbsp;<span class=""cloze-inactive"" data-ordinal=""4"">1 hour before sunrise</span>:&nbsp;<span class=""cloze-inactive"" data-ordinal=""5"">3</span> takeoffs and landings to a&nbsp;<span class=""cloze-inactive"" data-ordinal=""6"">full stop</span> in the last&nbsp;<span class=""cloze-inactive"" data-ordinal=""7"">90 days</span></div>"	"Carrying Passengers as PIC<div><br /></div><div>Day - <span class=""cloze-inactive"" data-ordinal=""1"">3</span> takeoffs and landings in the past <span class=""cloze-inactive"" data-ordinal=""2"">90 days</span> in the same class, category, and type</div><div><br /></div><div>Night - At periods between&nbsp;<span class=""cloze"" data-ordinal=""3"">1 hour after sunset</span> and&nbsp;<span class=""cloze-inactive"" data-ordinal=""4"">1 hour before sunrise</span>:&nbsp;<span class=""cloze-inactive"" data-ordinal=""5"">3</span> takeoffs and landings to a&nbsp;<span class=""cloze-inactive"" data-ordinal=""6"">full stop</span> in the last&nbsp;<span class=""cloze-inactive"" data-ordinal=""7"">90 days</span></div><br>
"
"Carrying Passengers as PIC<div><br /></div><div>Day - <span class=""cloze-inactive"" data-ordinal=""1"">3</span> takeoffs and landings in the past <span class=""cloze-inactive"" data-ordinal=""2"">90 days</span> in the same class, category, and type</div><div><br /></div><div>Night - At periods between&nbsp;<span class=""cloze-inactive"" data-ordinal=""3"">1 hour after sunset</span> and&nbsp;<span class=""cloze"" data-cloze=""1&#x20;hour&#x20;before&#x20;sunrise"" data-ordinal=""4"">[...]</span>:&nbsp;<span class=""cloze-inactive"" data-ordinal=""5"">3</span> takeoffs and landings to a&nbsp;<span class=""cloze-inactive"" data-ordinal=""6"">full stop</span> in the last&nbsp;<span class=""cloze-inactive"" data-ordinal=""7"">90 days</span></div>"	"Carrying Passengers as PIC<div><br /></div><div>Day - <span class=""cloze-inactive"" data-ordinal=""1"">3</span> takeoffs and landings in the past <span class=""cloze-inactive"" data-ordinal=""2"">90 days</span> in the same class, category, and type</div><div><br /></div><div>Night - At periods between&nbsp;<span class=""cloze-inactive"" data-ordinal=""3"">1 hour after sunset</span> and&nbsp;<span class=""cloze"" data-ordinal=""4"">1 hour before sunrise</span>:&nbsp;<span class=""cloze-inactive"" data-ordinal=""5"">3</span> takeoffs and landings to a&nbsp;<span class=""cloze-inactive"" data-ordinal=""6"">full stop</span> in the last&nbsp;<span class=""cloze-inactive"" data-ordinal=""7"">90 days</span></div><br>
"
"Carrying Passengers as PIC<div><br /></div><div>Day - <span class=""cloze-inactive"" data-ordinal=""1"">3</span> takeoffs and landings in the past <span class=""cloze-inactive"" data-ordinal=""2"">90 days</span> in the same class, category, and type</div><div><br /></div><div>Night - At periods between&nbsp;<span class=""cloze-inactive"" data-ordinal=""3"">1 hour after sunset</span> and&nbsp;<span class=""cloze-inactive"" data-ordinal=""4"">1 hour before sunrise</span>:&nbsp;<span class=""cloze"" data-cloze=""3"" data-ordinal=""5"">[...]</span> takeoffs and landings to a&nbsp;<span class=""cloze-inactive"" data-ordinal=""6"">full stop</span> in the last&nbsp;<span class=""cloze-inactive"" data-ordinal=""7"">90 days</span></div>"	"Carrying Passengers as PIC<div><br /></div><div>Day - <span class=""cloze-inactive"" data-ordinal=""1"">3</span> takeoffs and landings in the past <span class=""cloze-inactive"" data-ordinal=""2"">90 days</span> in the same class, category, and type</div><div><br /></div><div>Night - At periods between&nbsp;<span class=""cloze-inactive"" data-ordinal=""3"">1 hour after sunset</span> and&nbsp;<span class=""cloze-inactive"" data-ordinal=""4"">1 hour before sunrise</span>:&nbsp;<span class=""cloze"" data-ordinal=""5"">3</span> takeoffs and landings to a&nbsp;<span class=""cloze-inactive"" data-ordinal=""6"">full stop</span> in the last&nbsp;<span class=""cloze-inactive"" data-ordinal=""7"">90 days</span></div><br>
"
"Carrying Passengers as PIC<div><br /></div><div>Day - <span class=""cloze-inactive"" data-ordinal=""1"">3</span> takeoffs and landings in the past <span class=""cloze-inactive"" data-ordinal=""2"">90 days</span> in the same class, category, and type</div><div><br /></div><div>Night - At periods between&nbsp;<span class=""cloze-inactive"" data-ordinal=""3"">1 hour after sunset</span> and&nbsp;<span class=""cloze-inactive"" data-ordinal=""4"">1 hour before sunrise</span>:&nbsp;<span class=""cloze-inactive"" data-ordinal=""5"">3</span> takeoffs and landings to a&nbsp;<span class=""cloze"" data-cloze=""full&#x20;stop"" data-ordinal=""6"">[...]</span> in the last&nbsp;<span class=""cloze-inactive"" data-ordinal=""7"">90 days</span></div>"	"Carrying Passengers as PIC<div><br /></div><div>Day - <span class=""cloze-inactive"" data-ordinal=""1"">3</span> takeoffs and landings in the past <span class=""cloze-inactive"" data-ordinal=""2"">90 days</span> in the same class, category, and type</div><div><br /></div><div>Night - At periods between&nbsp;<span class=""cloze-inactive"" data-ordinal=""3"">1 hour after sunset</span> and&nbsp;<span class=""cloze-inactive"" data-ordinal=""4"">1 hour before sunrise</span>:&nbsp;<span class=""cloze-inactive"" data-ordinal=""5"">3</span> takeoffs and landings to a&nbsp;<span class=""cloze"" data-ordinal=""6"">full stop</span> in the last&nbsp;<span class=""cloze-inactive"" data-ordinal=""7"">90 days</span></div><br>
"
"Carrying Passengers as PIC<div><br /></div><div>Day - <span class=""cloze-inactive"" data-ordinal=""1"">3</span> takeoffs and landings in the past <span class=""cloze-inactive"" data-ordinal=""2"">90 days</span> in the same class, category, and type</div><div><br /></div><div>Night - At periods between&nbsp;<span class=""cloze-inactive"" data-ordinal=""3"">1 hour after sunset</span> and&nbsp;<span class=""cloze-inactive"" data-ordinal=""4"">1 hour before sunrise</span>:&nbsp;<span class=""cloze-inactive"" data-ordinal=""5"">3</span> takeoffs and landings to a&nbsp;<span class=""cloze-inactive"" data-ordinal=""6"">full stop</span> in the last&nbsp;<span class=""cloze"" data-cloze=""90&#x20;days"" data-ordinal=""7"">[...]</span></div>"	"Carrying Passengers as PIC<div><br /></div><div>Day - <span class=""cloze-inactive"" data-ordinal=""1"">3</span> takeoffs and landings in the past <span class=""cloze-inactive"" data-ordinal=""2"">90 days</span> in the same class, category, and type</div><div><br /></div><div>Night - At periods between&nbsp;<span class=""cloze-inactive"" data-ordinal=""3"">1 hour after sunset</span> and&nbsp;<span class=""cloze-inactive"" data-ordinal=""4"">1 hour before sunrise</span>:&nbsp;<span class=""cloze-inactive"" data-ordinal=""5"">3</span> takeoffs and landings to a&nbsp;<span class=""cloze-inactive"" data-ordinal=""6"">full stop</span> in the last&nbsp;<span class=""cloze"" data-ordinal=""7"">90 days</span></div><br>
"
"IFR Crusing Altitude<div><br /></div><div><span class=""cloze-inactive"" data-ordinal=""2"">Westerly</span> -&nbsp;<span class=""cloze"" data-cloze=""Even"" data-ordinal=""1"">[...]</span> thousands or FLs</div>"	"IFR Crusing Altitude<div><br /></div><div><span class=""cloze-inactive"" data-ordinal=""2"">Westerly</span> -&nbsp;<span class=""cloze"" data-ordinal=""1"">Even</span> thousands or FLs</div><br>
"
"IFR Crusing Altitude<div><br /></div><div><span class=""cloze"" data-cloze=""Westerly"" data-ordinal=""2"">[...]</span> -&nbsp;<span class=""cloze-inactive"" data-ordinal=""1"">Even</span> thousands or FLs</div>"	"IFR Crusing Altitude<div><br /></div><div><span class=""cloze"" data-ordinal=""2"">Westerly</span> -&nbsp;<span class=""cloze-inactive"" data-ordinal=""1"">Even</span> thousands or FLs</div><br>
"
"Basic IFR departure clearance items<div><br /></div><div>C -&nbsp;<span class=""cloze"" data-cloze=""Clearance&#x20;limit"" data-ordinal=""1"">[...]</span></div><div>R -&nbsp;<span class=""cloze-inactive"" data-ordinal=""2"">Route</span></div><div>A -&nbsp;<span class=""cloze-inactive"" data-ordinal=""3"">Altitude</span></div><div>F -&nbsp;<span class=""cloze-inactive"" data-ordinal=""4"">Frequency</span></div><div>T -&nbsp;<span class=""cloze-inactive"" data-ordinal=""5"">Transponder code</span></div>"	"Basic IFR departure clearance items<div><br /></div><div>C -&nbsp;<span class=""cloze"" data-ordinal=""1"">Clearance limit</span></div><div>R -&nbsp;<span class=""cloze-inactive"" data-ordinal=""2"">Route</span></div><div>A -&nbsp;<span class=""cloze-inactive"" data-ordinal=""3"">Altitude</span></div><div>F -&nbsp;<span class=""cloze-inactive"" data-ordinal=""4"">Frequency</span></div><div>T -&nbsp;<span class=""cloze-inactive"" data-ordinal=""5"">Transponder code</span></div><br>
"
"Basic IFR departure clearance items<div><br /></div><div>C -&nbsp;<span class=""cloze-inactive"" data-ordinal=""1"">Clearance limit</span></div><div>R -&nbsp;<span class=""cloze"" data-cloze=""Route"" data-ordinal=""2"">[...]</span></div><div>A -&nbsp;<span class=""cloze-inactive"" data-ordinal=""3"">Altitude</span></div><div>F -&nbsp;<span class=""cloze-inactive"" data-ordinal=""4"">Frequency</span></div><div>T -&nbsp;<span class=""cloze-inactive"" data-ordinal=""5"">Transponder code</span></div>"	"Basic IFR departure clearance items<div><br /></div><div>C -&nbsp;<span class=""cloze-inactive"" data-ordinal=""1"">Clearance limit</span></div><div>R -&nbsp;<span class=""cloze"" data-ordinal=""2"">Route</span></div><div>A -&nbsp;<span class=""cloze-inactive"" data-ordinal=""3"">Altitude</span></div><div>F -&nbsp;<span class=""cloze-inactive"" data-ordinal=""4"">Frequency</span></div><div>T -&nbsp;<span class=""cloze-inactive"" data-ordinal=""5"">Transponder code</span></div><br>
"
"Basic IFR departure clearance items<div><br /></div><div>C -&nbsp;<span class=""cloze-inactive"" data-ordinal=""1"">Clearance limit</span></div><div>R -&nbsp;<span class=""cloze-inactive"" data-ordinal=""2"">Route</span></div><div>A -&nbsp;<span class=""cloze"" data-cloze=""Altitude"" data-ordinal=""3"">[...]</span></div><div>F -&nbsp;<span class=""cloze-inactive"" data-ordinal=""4"">Frequency</span></div><div>T -&nbsp;<span class=""cloze-inactive"" data-ordinal=""5"">Transponder code</span></div>"	"Basic IFR departure clearance items<div><br /></div><div>C -&nbsp;<span class=""cloze-inactive"" data-ordinal=""1"">Clearance limit</span></div><div>R -&nbsp;<span class=""cloze-inactive"" data-ordinal=""2"">Route</span></div><div>A -&nbsp;<span class=""cloze"" data-ordinal=""3"">Altitude</span></div><div>F -&nbsp;<span class=""cloze-inactive"" data-ordinal=""4"">Frequency</span></div><div>T -&nbsp;<span class=""cloze-inactive"" data-ordinal=""5"">Transponder code</span></div><br>
"
"Basic IFR departure clearance items<div><br /></div><div>C -&nbsp;<span class=""cloze-inactive"" data-ordinal=""1"">Clearance limit</span></div><div>R -&nbsp;<span class=""cloze-inactive"" data-ordinal=""2"">Route</span></div><div>A -&nbsp;<span class=""cloze-inactive"" data-ordinal=""3"">Altitude</span></div><div>F -&nbsp;<span class=""cloze"" data-cloze=""Frequency"" data-ordinal=""4"">[...]</span></div><div>T -&nbsp;<span class=""cloze-inactive"" data-ordinal=""5"">Transponder code</span></div>"	"Basic IFR departure clearance items<div><br /></div><div>C -&nbsp;<span class=""cloze-inactive"" data-ordinal=""1"">Clearance limit</span></div><div>R -&nbsp;<span class=""cloze-inactive"" data-ordinal=""2"">Route</span></div><div>A -&nbsp;<span class=""cloze-inactive"" data-ordinal=""3"">Altitude</span></div><div>F -&nbsp;<span class=""cloze"" data-ordinal=""4"">Frequency</span></div><div>T -&nbsp;<span class=""cloze-inactive"" data-ordinal=""5"">Transponder code</span></div><br>
"
